"","handle","score.sys","score.prov","timestamp","submission_id","mm_rating","mm_events","mm_reg","algo_rating","algo_events","algo_reg","country","payments","days_as_member","gender","school","treatment","room_size","room_id","mm_rating_imputed","age","educ","prlang","risk","odds.sys","odds.prov"
"931","logico14",0.308026,0.37974343,2015-03-10 14:57:48,3,0.335174953959484,1,4,1043,8,9,"Croatia",0,900.520891203704,"Male","Some school","target","Large","3H",FALSE,"<20 years old","High School","C++","8",0.0991303114844079,0.136341405590859
"932","logico14",0.3120982,0.33950584,2015-03-10 15:31:37,4,0.335174953959484,1,4,1043,8,9,"Croatia",0,900.520891203704,"Male","Some school","target","Large","3H",FALSE,"<20 years old","High School","C++","8",0.101035428905363,0.114468802241885
"933","logico14",0.3200883,0.35143558,2015-03-10 15:50:05,5,0.335174953959484,1,4,1043,8,9,"Croatia",0,900.520891203704,"Male","Some school","target","Large","3H",FALSE,"<20 years old","High School","C++","8",0.104839793450796,0.12067060212128
"934","logico14",0.3214089,0.35089808,2015-03-10 16:01:37,6,0.335174953959484,1,4,1043,8,9,"Croatia",0,900.520891203704,"Male","Some school","target","Large","3H",FALSE,"<20 years old","High School","C++","8",0.105477204357325,0.120386273010745
"935","logico14",0.7902708,0.80691271,2015-03-12 15:13:45,7,0.335174953959484,1,4,1043,8,9,"Croatia",0,900.520891203704,"Male","Some school","target","Large","3H",FALSE,"<20 years old","High School","C++","8",0.839123543617207,0.930640054253739
"936","logico14",0.7989031,0.80544132,2015-03-12 16:49:37,8,0.335174953959484,1,4,1043,8,9,"Croatia",0,900.520891203704,"Male","Some school","target","Large","3H",FALSE,"<20 years old","High School","C++","8",0.884703207721275,0.921917727076451
"937","logico14",0.7989031,0.80544132,2015-03-12 17:10:12,9,0.335174953959484,1,4,1043,8,9,"Croatia",0,900.520891203704,"Male","Some school","target","Large","3H",FALSE,"<20 years old","High School","C++","8",0.884703207721275,0.921917727076451
"938","logico14",0.8005477,0.8096256,2015-03-13 13:15:50,10,0.335174953959484,1,4,1043,8,9,"Croatia",0,900.520891203704,"Male","Some school","target","Large","3H",FALSE,"<20 years old","High School","C++","8",0.893834342069818,0.947075399114547
"939","logico14",0.8044383,0.80604637,2015-03-13 14:39:19,11,0.335174953959484,1,4,1043,8,9,"Croatia",0,900.520891203704,"Male","Some school","target","Large","3H",FALSE,"<20 years old","High School","C++","8",0.916047106002802,0.925488412686685
"940","logico14",0.8221087,0.81598764,2015-03-13 17:08:55,12,0.335174953959484,1,4,1043,8,9,"Croatia",0,900.520891203704,"Male","Some school","target","Large","3H",FALSE,"<20 years old","High School","C++","8",1.02916120466105,0.987518991419744
"941","logico14",0.8221087,0.81598764,2015-03-13 18:08:10,13,0.335174953959484,1,4,1043,8,9,"Croatia",0,900.520891203704,"Male","Some school","target","Large","3H",FALSE,"<20 years old","High School","C++","8",1.02916120466105,0.987518991419744
"942","logico14",0.8175047,0.8144374,2015-03-14 00:55:06,14,0.335174953959484,1,4,1043,8,9,"Croatia",0,900.520891203704,"Male","Some school","target","Large","3H",FALSE,"<20 years old","High School","C++","8",0.997579338163666,0.977408544216289
"943","logico14",0.8093492,0.8130052,2015-03-14 02:30:02,15,0.335174953959484,1,4,1043,8,9,"Croatia",0,900.520891203704,"Male","Some school","target","Large","3H",FALSE,"<20 years old","High School","C++","8",0.945379501104841,0.968216913621535
"944","logico14",0.8106096,0.80740501,2015-03-14 03:27:45,16,0.335174953959484,1,4,1043,8,9,"Croatia",0,900.520891203704,"Male","Some school","target","Large","3H",FALSE,"<20 years old","High School","C++","8",0.953153073949123,0.933588139479604
"945","logico14",0.8139535,0.80873382,2015-03-14 09:20:04,17,0.335174953959484,1,4,1043,8,9,"Croatia",0,900.520891203704,"Male","Some school","target","Large","3H",FALSE,"<20 years old","High School","C++","8",0.974287121833704,0.941621339660838
"946","logico14",0.8126453,0.81245599,2015-03-14 11:30:44,18,0.335174953959484,1,4,1043,8,9,"Croatia",0,900.520891203704,"Male","Some school","target","Large","3H",FALSE,"<20 years old","High School","C++","8",0.965929226665309,0.964729410699297
"947","logico14",0.8134016,0.80900591,2015-03-14 13:03:47,19,0.335174953959484,1,4,1043,8,9,"Croatia",0,900.520891203704,"Male","Some school","target","Large","3H",FALSE,"<20 years old","High School","C++","8",0.97074682362277,0.94328002245221
"948","logico14",0.8122962,0.81405062,2015-03-14 16:37:23,20,0.335174953959484,1,4,1043,8,9,"Croatia",0,900.520891203704,"Male","Some school","target","Large","3H",FALSE,"<20 years old","High School","C++","8",0.963718571196284,0.974912296406728
"949","logico14",0.8167442,0.81326888,2015-03-15 02:01:16,21,0.335174953959484,1,4,1043,8,9,"Croatia",0,900.520891203704,"Male","Some school","target","Large","3H",FALSE,"<20 years old","High School","C++","8",0.992515280097188,0.969898579954067
"950","logico14",0.8169539,0.8141067,2015-03-15 03:43:49,22,0.335174953959484,1,4,1043,8,9,"Croatia",0,900.520891203704,"Male","Some school","target","Large","3H",FALSE,"<20 years old","High School","C++","8",0.993907439909601,0.975273588456086
"951","logico14",0.8067227,0.80762778,2015-03-15 04:55:57,23,0.335174953959484,1,4,1043,8,9,"Croatia",0,900.520891203704,"Male","Some school","target","Large","3H",FALSE,"<20 years old","High School","C++","8",0.929506216817764,0.934927132255148
"952","logico14",0.8114868,0.8129756,2015-03-15 06:35:21,24,0.335174953959484,1,4,1043,8,9,"Croatia",0,900.520891203704,"Male","Some school","target","Large","3H",FALSE,"<20 years old","High School","C++","8",0.958624591132395,0.968028430362476
"953","logico14",0.8169539,0.8141067,2015-03-15 06:45:28,25,0.335174953959484,1,4,1043,8,9,"Croatia",0,900.520891203704,"Male","Some school","target","Large","3H",FALSE,"<20 years old","High School","C++","8",0.993907439909601,0.975273588456086
"954","logico14",0.8035055,0.80636154,2015-03-15 08:05:36,26,0.335174953959484,1,4,1043,8,9,"Croatia",0,900.520891203704,"Male","Some school","target","Large","3H",FALSE,"<20 years old","High School","C++","8",0.910641265770053,0.927357218648182
"955","logico14",0.8169539,0.8141067,2015-03-15 08:16:59,27,0.335174953959484,1,4,1043,8,9,"Croatia",0,900.520891203704,"Male","Some school","target","Large","3H",FALSE,"<20 years old","High School","C++","8",0.993907439909601,0.975273588456086
"956","logico14",0.8139211,0.81004873,2015-03-15 12:29:32,28,0.335174953959484,1,4,1043,8,9,"Croatia",0,900.520891203704,"Male","Some school","target","Large","3H",FALSE,"<20 years old","High School","C++","8",0.974078703822581,0.949681144277144
"957","logico14",0.8139211,0.81004873,2015-03-15 12:41:59,29,0.335174953959484,1,4,1043,8,9,"Croatia",0,900.520891203704,"Male","Some school","target","Large","3H",FALSE,"<20 years old","High School","C++","8",0.974078703822581,0.949681144277144
"958","logico14",0.8139211,0.81004873,2015-03-15 13:49:36,30,0.335174953959484,1,4,1043,8,9,"Croatia",0,900.520891203704,"Male","Some school","target","Large","3H",FALSE,"<20 years old","High School","C++","8",0.974078703822581,0.949681144277144
"959","logico14",0.8169539,0.8141067,2015-03-15 13:54:53,31,0.335174953959484,1,4,1043,8,9,"Croatia",0,900.520891203704,"Male","Some school","target","Large","3H",FALSE,"<20 years old","High School","C++","8",0.993907439909601,0.975273588456086
"960","logico14",0.812442,0.81310793,2015-03-15 15:57:34,32,0.335174953959484,1,4,1043,8,9,"Croatia",0,900.520891203704,"Male","Some school","target","Large","3H",FALSE,"<20 years old","High School","C++","8",0.96464084046468,0.968871528324403
"961","logico14",0.814299,0.81135716,2015-03-15 23:41:55,33,0.335174953959484,1,4,1043,8,9,"Croatia",0,900.520891203704,"Male","Some school","target","Large","3H",FALSE,"<20 years old","High School","C++","8",0.976514126753094,0.957812759812575
"962","logico14",0.8169539,0.8141067,2015-03-15 23:47:50,34,0.335174953959484,1,4,1043,8,9,"Croatia",0,900.520891203704,"Male","Some school","target","Large","3H",FALSE,"<20 years old","High School","C++","8",0.993907439909601,0.975273588456086
"963","LOY",0.8018433,0.80163083,2015-03-11 01:25:22,1,0.47255985267035,11,32,2085,53,59,"China",305976.81,3409.48732638889,"Male","Some school","tournament","Large","2E",FALSE,"26-30 years","Postgraduate/Master of arts","C#","10-completely willing",0.901134495715966,0.899930781050063
"964","LOY",0.8018433,0.80163083,2015-03-11 03:26:52,2,0.47255985267035,11,32,2085,53,59,"China",305976.81,3409.48732638889,"Male","Some school","tournament","Large","2E",FALSE,"26-30 years","Postgraduate/Master of arts","C#","10-completely willing",0.901134495715966,0.899930781050063
"965","LOY",0.8018433,0.80163083,2015-03-11 05:26:37,3,0.47255985267035,11,32,2085,53,59,"China",305976.81,3409.48732638889,"Male","Some school","tournament","Large","2E",FALSE,"26-30 years","Postgraduate/Master of arts","C#","10-completely willing",0.901134495715966,0.899930781050063
"966","LOY",0.02004626,0.01571042,2015-03-11 06:10:25,4,0.47255985267035,11,32,2085,53,59,"China",305976.81,3409.48732638889,"Male","Some school","tournament","Large","2E",FALSE,"26-30 years","Postgraduate/Master of arts","C#","10-completely willing",0.00455550634094048,0.00355446121206525
"967","LOY",0.801474,0.80540682,2015-03-11 08:15:53,5,0.47255985267035,11,32,2085,53,59,"China",305976.81,3409.48732638889,"Male","Some school","tournament","Large","2E",FALSE,"26-30 years","Postgraduate/Master of arts","C#","10-completely willing",0.899043938656711,0.921714795448174
"968","LOY",0.8024063,0.81029113,2015-03-11 09:20:39,6,0.47255985267035,11,32,2085,53,59,"China",305976.81,3409.48732638889,"Male","Some school","tournament","Large","2E",FALSE,"26-30 years","Postgraduate/Master of arts","C#","10-completely willing",0.904336599556592,0.951179143707178
"969","LOY",0.8024063,0.81029113,2015-03-11 09:55:32,7,0.47255985267035,11,32,2085,53,59,"China",305976.81,3409.48732638889,"Male","Some school","tournament","Large","2E",FALSE,"26-30 years","Postgraduate/Master of arts","C#","10-completely willing",0.904336599556592,0.951179143707178
"970","LOY",0.8024063,0.81029113,2015-03-11 22:21:19,8,0.47255985267035,11,32,2085,53,59,"China",305976.81,3409.48732638889,"Male","Some school","tournament","Large","2E",FALSE,"26-30 years","Postgraduate/Master of arts","C#","10-completely willing",0.904336599556592,0.951179143707178
"971","LOY",0.8044383,0.80604521,2015-03-11 22:53:08,9,0.47255985267035,11,32,2085,53,59,"China",305976.81,3409.48732638889,"Male","Some school","tournament","Large","2E",FALSE,"26-30 years","Postgraduate/Master of arts","C#","10-completely willing",0.916047106002802,0.925481545664685
"972","LOY",0.8024063,0.81029113,2015-03-12 11:27:34,10,0.47255985267035,11,32,2085,53,59,"China",305976.81,3409.48732638889,"Male","Some school","tournament","Large","2E",FALSE,"26-30 years","Postgraduate/Master of arts","C#","10-completely willing",0.904336599556592,0.951179143707178
"973","LOY",0.7979705,0.80550552,2015-03-15 21:30:05,11,0.47255985267035,11,32,2085,53,59,"China",305976.81,3409.48732638889,"Male","Some school","tournament","Large","2E",FALSE,"26-30 years","Postgraduate/Master of arts","C#","10-completely willing",0.879591286908628,0.92229554800265
"974","LOY",0.8024063,0.81029113,2015-03-15 22:26:22,12,0.47255985267035,11,32,2085,53,59,"China",305976.81,3409.48732638889,"Male","Some school","tournament","Large","2E",FALSE,"26-30 years","Postgraduate/Master of arts","C#","10-completely willing",0.904336599556592,0.951179143707178
"975","Lozy",0.7924354,0.80246286,2015-03-11 02:04:15,1,0.351012891344383,13,37,1577,4,9,"China",19279.76,1114.85966435185,"Male","Some school","target","Large","3E",FALSE,"20-25 years old","Undergraduate/Bachelor's degree","Java","7",0.850196774068127,0.904659297662957
"976","Lozy",0.7860064,0.79043946,2015-03-11 02:24:02,2,0.351012891344383,13,37,1577,4,9,"China",19279.76,1114.85966435185,"Male","Some school","target","Large","3E",FALSE,"20-25 years old","Undergraduate/Bachelor's degree","Java","7",0.8179639598265,0.83997812328966
"977","Lozy",0.7875507,0.79654838,2015-03-11 02:44:22,3,0.351012891344383,13,37,1577,4,9,"China",19279.76,1114.85966435185,"Male","Some school","target","Large","3E",FALSE,"20-25 years old","Undergraduate/Bachelor's degree","Java","7",0.825528533438629,0.871886348450554
"978","Lozy",0.7820225,0.78947527,2015-03-11 04:06:23,4,0.351012891344383,13,37,1577,4,9,"China",19279.76,1114.85966435185,"Male","Some school","target","Large","3E",FALSE,"20-25 years old","Undergraduate/Bachelor's degree","Java","7",0.798944207916666,0.835111151080707
"979","Lozy",0.7894979,0.7984914,2015-03-11 20:24:07,5,0.351012891344383,13,37,1577,4,9,"China",19279.76,1114.85966435185,"Male","Some school","target","Large","3E",FALSE,"20-25 years old","Undergraduate/Bachelor's degree","Java","7",0.835224870301045,0.882440696317688
"980","Lozy",0.7998159,0.80085293,2015-03-11 20:39:42,6,0.351012891344383,13,37,1577,4,9,"China",19279.76,1114.85966435185,"Male","Some school","target","Large","3E",FALSE,"20-25 years old","Undergraduate/Bachelor's degree","Java","7",0.889752721331491,0.895545630121687
"981","Lozy",0.792196,0.79638036,2015-03-11 21:09:04,7,0.351012891344383,13,37,1577,4,9,"China",19279.76,1114.85966435185,"Male","Some school","target","Large","3E",FALSE,"20-25 years old","Undergraduate/Bachelor's degree","Java","7",0.848960753130489,0.87098313783317
"982","Lozy",0.7915905,0.79293256,2015-03-11 21:29:52,8,0.351012891344383,13,37,1577,4,9,"China",19279.76,1114.85966435185,"Male","Some school","target","Large","3E",FALSE,"20-25 years old","Undergraduate/Bachelor's degree","Java","7",0.845847233529279,0.852772739018516
"983","Lozy",0.7924354,0.80246286,2015-03-12 07:24:01,9,0.351012891344383,13,37,1577,4,9,"China",19279.76,1114.85966435185,"Male","Some school","target","Large","3E",FALSE,"20-25 years old","Undergraduate/Bachelor's degree","Java","7",0.850196774068127,0.904659297662957
"984","Lozy",0.7946959,0.79644458,2015-03-15 00:38:15,10,0.351012891344383,13,37,1577,4,9,"China",19279.76,1114.85966435185,"Male","Some school","target","Large","3E",FALSE,"20-25 years old","Undergraduate/Bachelor's degree","Java","7",0.862009835797489,0.871328183705645
"985","Lozy",0.7924354,0.80246286,2015-03-15 23:42:28,11,0.351012891344383,13,37,1577,4,9,"China",19279.76,1114.85966435185,"Male","Some school","target","Large","3E",FALSE,"20-25 years old","Undergraduate/Bachelor's degree","Java","7",0.850196774068127,0.904659297662957
"986","maniek",0.7928669,0.7993725,2015-03-09 07:05:12,1,0.58121546961326,26,73,1734,116,135,"Poland",225660,3759.68572916667,"Male","No school","tournament","Large","2G",FALSE,"31-40 years","High School","C++","8",0.852431822197179,0.887294140344261
"987","maniek",0.7508702,0.77132349,2015-03-09 12:45:41,2,0.58121546961326,26,73,1734,116,135,"Poland",225660,3759.68572916667,"Male","No school","tournament","Large","2G",FALSE,"31-40 years","High School","C++","8",0.671193992487999,0.751145160467538
"988","maniek",0.7855805,0.80361547,2015-03-09 13:45:56,3,0.58121546961326,26,73,1734,116,135,"Poland",225660,3759.68572916667,"Male","No school","tournament","Large","2G",FALSE,"31-40 years","High School","C++","8",0.815896907610265,0.911275902822222
"989","maniek",0.8012939,0.80606548,2015-03-09 19:55:36,4,0.58121546961326,26,73,1734,116,135,"Poland",225660,3759.68572916667,"Male","No school","tournament","Large","2G",FALSE,"31-40 years","High School","C++","8",0.898027235920549,0.925601552778443
"990","maniek",0.8140936,0.80541206,2015-03-10 03:14:56,5,0.58121546961326,26,73,1734,116,135,"Poland",225660,3759.68572916667,"Male","No school","tournament","Large","2G",FALSE,"31-40 years","High School","C++","8",0.975189172977139,0.921745612892682
"991","marek.cygan",0.7928669,0.7993725,2015-03-10 16:44:16,1,0.722283609576427,14,35,2958,242,256,"Poland",37864.29,4213.35414351852,"Male","Some school","tournament","Large","2H",FALSE,"31-40 years","Doctorate/PhD","C++","8",0.852431822197179,0.887294140344261
"992","martin.trojak",0.7928669,0.7993725,2015-03-08 16:41:07,1,0.425046040515654,1,3,0,0,0,"Slovakia",0,91.3241550925926,"Male","No school","tournament","Large","2G",FALSE,"31-40 years","Postgraduate/Master of arts","Java","3",0.852431822197179,0.887294140344261
"993","martin.trojak",0.7928669,0.79743314,2015-03-15 18:03:28,2,0.425046040515654,1,3,0,0,0,"Slovakia",0,91.3241550925926,"Male","No school","tournament","Large","2G",FALSE,"31-40 years","Postgraduate/Master of arts","Java","3",0.852431822197179,0.876667194983287
"994","megaterik",0.7928669,0.7993725,2015-03-10 10:25:57,1,0.415837937384899,11,25,1886,25,28,"Belarus",3700,1745.65597222222,"Male","Some school","target","Small","3C",FALSE,"20-25 years old","High School","Python","10-completely willing",0.852431822197179,0.887294140344261
"995","megaterik",0.7928669,0.7993725,2015-03-10 10:31:51,2,0.415837937384899,11,25,1886,25,28,"Belarus",3700,1745.65597222222,"Male","Some school","target","Small","3C",FALSE,"20-25 years old","High School","Python","10-completely willing",0.852431822197179,0.887294140344261
"996","megaterik",0.7802401,0.79408493,2015-03-11 00:57:54,3,0.415837937384899,11,25,1886,25,28,"Belarus",3700,1745.65597222222,"Male","Some school","target","Small","3C",FALSE,"20-25 years old","High School","Python","10-completely willing",0.790658036206076,0.858791413688502
"997","megaterik",0.647452,0.6515939,2015-03-11 04:16:09,4,0.415837937384899,11,25,1886,25,28,"Belarus",3700,1745.65597222222,"Male","Some school","target","Small","3C",FALSE,"20-25 years old","High School","Python","10-completely willing",0.408976348294606,0.416485735099712
"998","megaterik",0.4065708,0.40012109,2015-03-11 05:13:42,5,0.415837937384899,11,25,1886,25,28,"Belarus",3700,1745.65597222222,"Male","Some school","target","Small","3C",FALSE,"20-25 years old","High School","Python","10-completely willing",0.152572458185176,0.148537708900512
"999","megaterik",0.7051482,0.73338605,2015-03-11 05:20:53,6,0.415837937384899,11,25,1886,25,28,"Belarus",3700,1745.65597222222,"Male","Some school","target","Small","3C",FALSE,"20-25 years old","High School","Python","10-completely willing",0.532580780284404,0.612574123088589
"1000","megaterik",0.7571826,0.7702125,2015-03-11 06:34:10,7,0.415837937384899,11,25,1886,25,28,"Belarus",3700,1745.65597222222,"Male","Some school","target","Small","3C",FALSE,"20-25 years old","High School","Python","10-completely willing",0.69443194707343,0.746436785245717
"1001","megaterik",0.5850288,0.59386205,2015-03-11 08:08:49,8,0.415837937384899,11,25,1886,25,28,"Belarus",3700,1745.65597222222,"Male","Some school","target","Small","3C",FALSE,"20-25 years old","High School","Python","10-completely willing",0.313955547193935,0.325627347925588
"1002","megaterik",0.7554728,0.78042091,2015-03-11 08:25:42,9,0.415837937384899,11,25,1886,25,28,"Belarus",3700,1745.65597222222,"Male","Some school","target","Small","3C",FALSE,"20-25 years old","High School","Python","10-completely willing",0.688019154321575,0.791492470006698
"1003","megaterik",0.7554728,0.78042091,2015-03-11 08:56:14,10,0.415837937384899,11,25,1886,25,28,"Belarus",3700,1745.65597222222,"Male","Some school","target","Small","3C",FALSE,"20-25 years old","High School","Python","10-completely willing",0.688019154321575,0.791492470006698
"1004","megaterik",0.7554728,0.78042091,2015-03-11 09:02:01,11,0.415837937384899,11,25,1886,25,28,"Belarus",3700,1745.65597222222,"Male","Some school","target","Small","3C",FALSE,"20-25 years old","High School","Python","10-completely willing",0.688019154321575,0.791492470006698
"1005","megaterik",0.8012909,0.81816003,2015-03-11 09:40:21,12,0.415837937384899,11,25,1886,25,28,"Belarus",3700,1745.65597222222,"Male","Some school","target","Small","3C",FALSE,"20-25 years old","High School","Python","10-completely willing",0.898010315888933,1.00197706131598
"1006","megaterik",0.8010949,0.81421899,2015-03-11 10:21:15,13,0.415837937384899,11,25,1886,25,28,"Belarus",3700,1745.65597222222,"Male","Some school","target","Small","3C",FALSE,"20-25 years old","High School","Python","10-completely willing",0.896905979792871,0.975997665696081
"1007","megaterik",0.8012909,0.81816003,2015-03-11 11:37:23,14,0.415837937384899,11,25,1886,25,28,"Belarus",3700,1745.65597222222,"Male","Some school","target","Small","3C",FALSE,"20-25 years old","High School","Python","10-completely willing",0.898010315888933,1.00197706131598
"1008","megaterik",0.8010949,0.81421899,2015-03-12 02:40:13,15,0.415837937384899,11,25,1886,25,28,"Belarus",3700,1745.65597222222,"Male","Some school","target","Small","3C",FALSE,"20-25 years old","High School","Python","10-completely willing",0.896905979792871,0.975997665696081
"1009","megaterik",0.8010949,0.81421899,2015-03-12 06:41:26,16,0.415837937384899,11,25,1886,25,28,"Belarus",3700,1745.65597222222,"Male","Some school","target","Small","3C",FALSE,"20-25 years old","High School","Python","10-completely willing",0.896905979792871,0.975997665696081
"1010","megaterik",0.7983651,0.80604708,2015-03-12 07:28:26,17,0.415837937384899,11,25,1886,25,28,"Belarus",3700,1745.65597222222,"Male","Some school","target","Small","3C",FALSE,"20-25 years old","High School","Python","10-completely willing",0.881748462308824,0.925492615818261
"1011","megaterik",0.7983651,0.80604708,2015-03-12 07:37:55,18,0.415837937384899,11,25,1886,25,28,"Belarus",3700,1745.65597222222,"Male","Some school","target","Small","3C",FALSE,"20-25 years old","High School","Python","10-completely willing",0.881748462308824,0.925492615818261
"1012","megaterik",0.7820453,0.80739872,2015-03-12 07:58:49,19,0.415837937384899,11,25,1886,25,28,"Belarus",3700,1745.65597222222,"Male","Some school","target","Small","3C",FALSE,"20-25 years old","High School","Python","10-completely willing",0.799051080378211,0.933550377447061
"1013","megaterik",0.7957584,0.80173167,2015-03-12 08:22:11,20,0.415837937384899,11,25,1886,25,28,"Belarus",3700,1745.65597222222,"Male","Some school","target","Small","3C",FALSE,"20-25 years old","High School","Python","10-completely willing",0.867652653025211,0.900501752224793
"1014","megaterik",0.7957584,0.80173167,2015-03-12 08:36:57,21,0.415837937384899,11,25,1886,25,28,"Belarus",3700,1745.65597222222,"Male","Some school","target","Small","3C",FALSE,"20-25 years old","High School","Python","10-completely willing",0.867652653025211,0.900501752224793
"1015","megaterik",0.8012909,0.81816003,2015-03-12 08:43:22,22,0.415837937384899,11,25,1886,25,28,"Belarus",3700,1745.65597222222,"Male","Some school","target","Small","3C",FALSE,"20-25 years old","High School","Python","10-completely willing",0.898010315888933,1.00197706131598
"1016","megaterik",0.7816514,0.79506872,2015-03-13 08:13:19,23,0.415837937384899,11,25,1886,25,28,"Belarus",3700,1745.65597222222,"Male","Some school","target","Small","3C",FALSE,"20-25 years old","High School","Python","10-completely willing",0.797207856016248,0.863983177065748
"1017","megaterik",0.7654663,0.78210192,2015-03-14 13:47:42,24,0.415837937384899,11,25,1886,25,28,"Belarus",3700,1745.65597222222,"Male","Some school","target","Small","3C",FALSE,"20-25 years old","High School","Python","10-completely willing",0.72682472353527,0.799316577057969
"1018","megaterik",0.8027714,0.81872235,2015-03-15 09:50:42,25,0.415837937384899,11,25,1886,25,28,"Belarus",3700,1745.65597222222,"Male","Some school","target","Small","3C",FALSE,"20-25 years old","High School","Python","10-completely willing",0.906422904171697,1.00577596941987
"1019","megaterik",0.7633885,0.76490871,2015-03-15 23:33:54,26,0.415837937384899,11,25,1886,25,28,"Belarus",3700,1745.65597222222,"Male","Some school","target","Small","3C",FALSE,"20-25 years old","High School","Python","10-completely willing",0.718486538864246,0.724572652662563
"1020","megaterik",0.8093707,0.81907139,2015-03-16 00:23:35,27,0.415837937384899,11,25,1886,25,28,"Belarus",3700,1745.65597222222,"Male","Some school","target","Small","3C",FALSE,"20-25 years old","High School","Python","10-completely willing",0.945511241525598,1.00814588328653
"1021","megaterik",0.8073563,0.81143809,2015-03-16 00:30:07,28,0.415837937384899,11,25,1886,25,28,"Belarus",3700,1745.65597222222,"Male","Some school","target","Small","3C",FALSE,"20-25 years old","High School","Python","10-completely willing",0.933295773251756,0.958319428560337
"1022","megaterik",0.7026005,0.70025613,2015-03-16 00:52:00,29,0.415837937384899,11,25,1886,25,28,"Belarus",3700,1745.65597222222,"Male","Some school","target","Small","3C",FALSE,"20-25 years old","High School","Python","10-completely willing",0.526110648283974,0.520254062858602
"1023","megaterik",0.7936508,0.80939442,2015-03-16 01:20:05,30,0.415837937384899,11,25,1886,25,28,"Belarus",3700,1745.65597222222,"Male","Some school","target","Small","3C",FALSE,"20-25 years old","High School","Python","10-completely willing",0.856516118500865,0.945656619392554
"1024","megaterik",0.8093707,0.81907139,2015-03-16 01:59:34,31,0.415837937384899,11,25,1886,25,28,"Belarus",3700,1745.65597222222,"Male","Some school","target","Small","3C",FALSE,"20-25 years old","High School","Python","10-completely willing",0.945511241525598,1.00814588328653
"1025","megaterik",0.7897674,0.81019498,2015-03-16 03:08:54,32,0.415837937384899,11,25,1886,25,28,"Belarus",3700,1745.65597222222,"Male","Some school","target","Small","3C",FALSE,"20-25 years old","High School","Python","10-completely willing",0.836581030975663,0.950584491783411
"1026","megaterik",0.7815867,0.7695575,2015-03-16 03:33:18,33,0.415837937384899,11,25,1886,25,28,"Belarus",3700,1745.65597222222,"Male","Some school","target","Small","3C",FALSE,"20-25 years old","High School","Python","10-completely willing",0.796905733105825,0.74368216843822
"1027","megaterik",0.7918638,0.79566515,2015-03-16 04:13:38,34,0.415837937384899,11,25,1886,25,28,"Belarus",3700,1745.65597222222,"Male","Some school","target","Small","3C",FALSE,"20-25 years old","High School","Python","10-completely willing",0.847250316553339,0.867155063688969
"1028","megaterik",0.8182648,0.82114662,2015-03-16 04:41:52,35,0.415837937384899,11,25,1886,25,28,"Belarus",3700,1745.65597222222,"Male","Some school","target","Small","3C",FALSE,"20-25 years old","High School","Python","10-completely willing",1.0026830819778,1.02242728087069
"1029","megaterik",0.8095238,0.81021366,2015-03-16 05:06:25,36,0.415837937384899,11,25,1886,25,28,"Belarus",3700,1745.65597222222,"Male","Some school","target","Small","3C",FALSE,"20-25 years old","High School","Python","10-completely willing",0.946450215793085,0.950699973464704
"1030","megaterik",0.8153215,0.82190274,2015-03-16 05:54:27,37,0.415837937384899,11,25,1886,25,28,"Belarus",3700,1745.65597222222,"Male","Some school","target","Small","3C",FALSE,"20-25 years old","High School","Python","10-completely willing",0.983153722027479,1.02771350054998
"1031","megaterik",0.8171846,0.82091908,2015-03-16 06:54:20,38,0.415837937384899,11,25,1886,25,28,"Belarus",3700,1745.65597222222,"Male","Some school","target","Small","3C",FALSE,"20-25 years old","High School","Python","10-completely willing",0.995442704412565,1.02084523104817
"1032","megaterik",0.7963684,0.78047842,2015-03-16 07:10:03,39,0.415837937384899,11,25,1886,25,28,"Belarus",3700,1745.65597222222,"Male","Some school","target","Small","3C",FALSE,"20-25 years old","High School","Python","10-completely willing",0.870918902317919,0.791758165408339
"1033","megaterik",0.8200913,0.8110363,2015-03-16 07:28:07,40,0.415837937384899,11,25,1886,25,28,"Belarus",3700,1745.65597222222,"Male","Some school","target","Small","3C",FALSE,"20-25 years old","High School","Python","10-completely willing",1.01512356747393,0.955808261290337
"1034","megaterik",0.8153215,0.82190274,2015-03-16 08:08:59,41,0.415837937384899,11,25,1886,25,28,"Belarus",3700,1745.65597222222,"Male","Some school","target","Small","3C",FALSE,"20-25 years old","High School","Python","10-completely willing",0.983153722027479,1.02771350054998
"1035","miguel_clean",0.8018433,0.80163083,2015-03-08 16:33:44,1,0.433517495395948,5,7,1083,11,12,"Poland",0,513.277037037037,"Male","No school","tournament","Small","2D",FALSE,"31-40 years","Postgraduate/Master of arts","C++","5",0.901134495715966,0.899930781050063
"1036","miguel_clean",0.735514,0.77405347,2015-03-11 07:54:14,2,0.433517495395948,5,7,1083,11,12,"Poland",0,513.277037037037,"Male","No school","tournament","Small","2D",FALSE,"31-40 years","Postgraduate/Master of arts","C++","5",0.619294362308014,0.762911492655208
"1037","miguel_clean",0.7985247,0.81335328,2015-03-11 14:03:24,3,0.433517495395948,5,7,1083,11,12,"Poland",0,513.277037037037,"Male","No school","tournament","Small","2D",FALSE,"31-40 years","Postgraduate/Master of arts","C++","5",0.882623353901291,0.970437859878858
"1038","miguel_clean",0.7976026,0.79377791,2015-03-12 13:10:34,4,0.433517495395948,5,7,1083,11,12,"Poland",0,513.277037037037,"Male","No school","tournament","Small","2D",FALSE,"31-40 years","Postgraduate/Master of arts","C++","5",0.877587650379322,0.857181316013503
